age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,quarter,season,march,campaign_squared,many_contacts,long_call,duration_log,y
-1.3606050191264414,-1.0657544684784974,1.2879404318531957,-0.3397724268438305,-0.1385005051871903,-0.4158636891201339,0.9771206562342061,-0.43314490740376993,-0.28088219403177056,0.22885895687265145,1.011554944807522,-0.6944142826768313,-0.6064080357536831,-0.4858044875796706,-0.5710611418628597,-0.1838798581488872,-0.2595620857553664,-0.165100939206241,-0.31644237599472463,-0.5769928283028538,0.0
-0.9797261033622561,-1.0657544684784974,-0.3040561126304836,-1.858672337741561,-0.1385005051871903,-0.5447790679906683,0.9771206562342061,2.308696195907985,-0.28088219403177056,-0.36796424816779183,1.011554944807522,-1.0755431557018638,1.2390083434741919,-0.4858044875796706,-0.5710611418628597,-0.1838798581488872,0.42214070412354326,-0.165100939206241,-0.31644237599472463,-3.5580552997402943,0.0
0.5437895596944856,1.4063229924904133,-0.3040561126304836,-0.3397724268438305,-0.1385005051871903,1.6872649460512976,-1.0234150650892695,-0.43314490740376993,3.5602114382761125,1.780599289977804,0.0779670256462941,-0.9834583273199767,0.8699250676286169,0.6261251340627815,0.5856945836230951,-0.1838798581488872,0.20789125587588594,-0.165100939206241,-0.31644237599472463,-1.8508686287685943,0.0
1.8768657648691347,-0.4477351032362698,-0.3040561126304836,-1.858672337741561,-0.1385005051871903,-0.08846579095197796,-1.0234150650892695,-0.43314490740376993,-0.28088219403177056,1.6612346489697154,-1.4780128396224192,0.10877005376518331,1.9771748951653418,-0.4858044875796706,-0.5710611418628597,-0.1838798581488872,0.967502936026671,-0.165100939206241,-0.31644237599472463,0.5231909843783688,1.0
1.3055473912228566,0.1702842620059579,-1.896052657114163,1.1791274840538999,-0.1385005051871903,-0.4728537194135104,0.9771206562342061,-0.43314490740376993,3.5602114382761125,-0.36796424816779183,1.011554944807522,-0.03703092450613782,1.2390083434741919,-0.4858044875796706,-0.5710611418628597,-0.1838798581488872,0.42214070412354326,-0.165100939206241,-0.31644237599472463,0.39401434575753935,0.0
0.8294487465176247,-1.0657544684784974,-0.3040561126304836,-0.3397724268438305,-0.1385005051871903,-0.40407264836978013,-1.0234150650892695,-0.43314490740376993,-0.28088219403177056,-0.7260581711920578,0.0779670256462941,-0.6637193398828689,-0.6064080357536831,0.6261251340627815,0.5856945836230951,-0.1838798581488872,-0.2595620857553664,-0.165100939206241,-0.31644237599472463,-0.5032345609806586,0.0
-0.8845063744212097,1.4063229924904133,-0.3040561126304836,-0.3397724268438305,-0.1385005051871903,-0.42372438295370307,0.9771206562342061,-0.43314490740376993,-0.28088219403177056,0.10949431586456279,-1.4780128396224192,-0.2391059645663899,-0.23732475990810808,-0.4858044875796706,-0.5710611418628597,-0.1838798581488872,-0.20113041805145987,-0.165100939206241,-0.31644237599472463,0.18197602408357702,0.0
-0.5036274586570243,-0.13872542061515594,-1.896052657114163,1.1791274840538999,-0.1385005051871903,-0.20794833722222933,0.9771206562342061,2.308696195907985,-0.28088219403177056,0.34822359788074014,1.3227509178612646,2.8815465528197812,-0.6064080357536831,1.7380547557052335,1.74245030910905,-0.1838798581488872,-0.2595620857553664,-0.165100939206241,3.1601330158659615,1.7192722207385112,1.0
-0.7892866454801634,0.7883036272481856,1.2879404318531957,-0.3397724268438305,-0.1385005051871903,-0.49682883560589636,0.9771206562342061,-0.43314490740376993,-0.28088219403177056,-1.2035167352244125,-0.5444249204611912,-0.5767503352999757,0.1317585159374669,-1.5977341092221227,-1.7278168673488146,-0.1838798581488872,-0.10374430521161562,-0.165100939206241,-0.31644237599472463,-0.3196650826392279,0.0
-1.1701655612443487,-0.13872542061515594,-1.896052657114163,-0.3397724268438305,-0.1385005051871903,-0.5754357739415881,-1.0234150650892695,2.308696195907985,-0.28088219403177056,-0.2485996071597032,0.0779670256462941,2.1576574852621695,-0.23732475990810808,0.6261251340627815,0.5856945836230951,-0.1838798581488872,-0.20113041805145987,-0.165100939206241,3.1601330158659615,1.5180997813897428,0.0
0.5437895596944856,-1.3747641510996114,-1.896052657114163,-0.3397724268438305,-0.1385005051871903,0.3316882944522942,-1.0234150650892695,-0.43314490740376993,-0.28088219403177056,-0.36796424816779183,-0.5444249204611912,-0.7839411991592214,-0.6064080357536831,-1.5977341092221227,-1.7278168673488146,-0.1838798581488872,-0.2595620857553664,-0.165100939206241,-0.31644237599472463,-0.8295783870557889,1.0
0.16291064393030022,0.47929394462707176,-0.3040561126304836,-0.3397724268438305,-0.1385005051871903,-0.38874429539432026,-1.0234150650892695,-0.43314490740376993,-0.28088219403177056,1.4225053669535381,-0.23322894740744857,-0.33630661674727064,-0.23732475990810808,-1.5977341092221227,-1.7278168673488146,-0.1838798581488872,-0.20113041805145987,-0.165100939206241,-0.31644237599472463,0.06140540563853286,0.0
3.2099419700437837,0.1702842620059579,-0.3040561126304836,-0.3397724268438305,-0.1385005051871903,3.180403739737762,-1.0234150650892695,-0.43314490740376993,-0.28088219403177056,0.5869528798969175,-1.4780128396224192,-0.5537291282045039,-0.6064080357536831,-0.4858044875796706,-0.5710611418628597,-0.1838798581488872,-0.2595620857553664,-0.165100939206241,-0.31644237599472463,-0.27622273310975,1.0
0.4485698307534393,1.4063229924904133,-0.3040561126304836,-0.3397724268438305,-0.1385005051871903,-0.6925601120617687,-1.0234150650892695,2.308696195907985,-0.28088219403177056,0.22885895687265145,-1.1668168665686764,-0.7123196659733093,0.8699250676286169,0.6261251340627815,0.5856945836230951,-0.1838798581488872,0.20789125587588594,-0.165100939206241,-0.31644237599472463,-0.622668583694647,0.0
-0.7892866454801634,-0.13872542061515594,-0.3040561126304836,1.1791274840538999,-0.1385005051871903,-0.5176596742648547,-1.0234150650892695,-0.43314490740376993,-0.28088219403177056,-1.2035167352244125,-1.1668168665686764,-0.8888155870385928,0.1317585159374669,0.6261251340627815,0.5856945836230951,-0.1838798581488872,-0.10374430521161562,-0.165100939206241,-0.31644237599472463,-1.239736154470215,0.0
-0.9797261033622561,0.7883036272481856,1.2879404318531957,-0.3397724268438305,7.220190270414182,-0.6481471919021029,0.9771206562342061,-0.43314490740376993,-0.28088219403177056,1.5418700079616268,-0.23322894740744857,1.8200131145285836,-0.23732475990810808,-1.5977341092221227,-1.7278168673488146,-0.1838798581488872,-0.20113041805145987,-0.165100939206241,3.1601330158659615,1.4083808542229834,0.0
0.06769091498925386,-0.13872542061515594,-0.3040561126304836,1.1791274840538999,-0.1385005051871903,0.03140979000995189,0.9771206562342061,-0.43314490740376993,-0.28088219403177056,1.780599289977804,0.7003589717537795,-0.4872234188175855,0.1317585159374669,-1.5977341092221227,-0.5710611418628597,5.438333540535484,-0.10374430521161562,-0.165100939206241,-0.31644237599472463,-0.16037285188070965,1.0
1.4959868491049493,0.1702842620059579,-0.3040561126304836,-0.3397724268438305,-0.1385005051871903,-0.2594358818321074,-1.0234150650892695,-0.43314490740376993,-0.28088219403177056,1.780599289977804,0.0779670256462941,-0.8197519657521776,4.560757826084367,0.6261251340627815,0.5856945836230951,-0.1838798581488872,4.1033357694696555,6.056900734833609,-0.31644237599472463,-0.9516425635148972,0.0
-0.7892866454801634,-1.3747641510996114,1.2879404318531957,-0.3397724268438305,-0.1385005051871903,-0.27908761641603036,0.9771206562342061,-0.43314490740376993,-0.28088219403177056,-1.4422460172405898,-0.5444249204611912,2.945494350307203,-0.6064080357536831,-1.5977341092221227,-1.7278168673488146,-0.1838798581488872,-0.2595620857553664,-0.165100939206241,3.1601330158659615,1.7352443370285762,1.0
0.5437895596944856,1.4063229924904133,-0.3040561126304836,-0.3397724268438305,-0.1385005051871903,-0.5455651373740252,-1.0234150650892695,-0.43314490740376993,-0.28088219403177056,1.6612346489697154,-1.4780128396224192,-0.5818661590989694,-0.6064080357536831,-0.4858044875796706,-0.5710611418628597,-0.1838798581488872,-0.2595620857553664,-0.165100939206241,-0.31644237599472463,-0.3295803167356832,1.0
-1.0749458323033023,-0.13872542061515594,-0.3040561126304836,1.1791274840538999,-0.1385005051871903,-0.5455651373740252,0.9771206562342061,-0.43314490740376993,-0.28088219403177056,-1.2035167352244125,1.011554944807522,0.6126786979660651,-0.23732475990810808,-0.4858044875796706,-0.5710611418628597,-0.1838798581488872,-0.20113041805145987,-0.165100939206241,-0.31644237599472463,0.8731209106293623,1.0
0.8294487465176247,-0.4477351032362698,-0.3040561126304836,-1.858672337741561,-0.1385005051871903,-0.4363014930874137,0.9771206562342061,-0.43314490740376993,3.5602114382761125,-0.12923496615161453,0.0779670256462941,-0.8069624062546932,1.2390083434741919,0.6261251340627815,0.5856945836230951,-0.1838798581488872,0.42214070412354326,-0.165100939206241,-0.31644237599472463,-0.9063212340559497,0.0
-1.551044477008534,1.0973133098692995,1.2879404318531957,-0.3397724268438305,-0.1385005051871903,-0.39542588515285404,-1.0234150650892695,-0.43314490740376993,-0.28088219403177056,1.6612346489697154,-1.4780128396224192,0.3568875080163789,-0.23732475990810808,-0.4858044875796706,-0.5710611418628597,-0.1838798581488872,-0.20113041805145987,-0.165100939206241,-0.31644237599472463,0.7107221823033318,1.0
-0.3131880007749316,-1.0657544684784974,-0.3040561126304836,-0.3397724268438305,-0.1385005051871903,-0.5432069292239544,0.9771206562342061,-0.43314490740376993,-0.28088219403177056,-0.4873288891758805,1.011554944807522,-0.7455725206667685,-0.23732475990810808,-0.4858044875796706,-0.5710611418628597,-0.1838798581488872,-0.20113041805145987,-0.165100939206241,-0.31644237599472463,-0.7134526296644528,0.0
-0.3131880007749316,-1.3747641510996114,-0.3040561126304836,-0.3397724268438305,-0.1385005051871903,-0.51883877833989,0.9771206562342061,2.308696195907985,-0.28088219403177056,-0.36796424816779183,1.011554944807522,-0.7072038421743156,-0.23732475990810808,-0.4858044875796706,-0.5710611418628597,-0.1838798581488872,-0.20113041805145987,-0.165100939206241,-0.31644237599472463,-0.6094044101404518,0.0
-1.265385290185395,-0.13872542061515594,1.2879404318531957,1.1791274840538999,-0.1385005051871903,0.49519072619053295,-1.0234150650892695,-0.43314490740376993,-0.28088219403177056,-1.3228813762325011,-0.5444249204611912,1.2521566728402804,-0.6064080357536831,-1.5977341092221227,-1.7278168673488146,-0.1838798581488872,-0.2595620857553664,-0.165100939206241,-0.31644237599472463,1.191484885022761,1.0
-0.5988471875980707,1.7153326751115272,-0.3040561126304836,1.1791274840538999,-0.1385005051871903,-0.31681894681716233,0.9771206562342061,-0.43314490740376993,-0.28088219403177056,-0.8454228122001465,-0.5444249204611912,-0.6100031899934348,0.1317585159374669,-1.5977341092221227,-1.7278168673488146,-0.1838798581488872,-0.10374430521161562,-0.165100939206241,-0.31644237599472463,-0.3859416602765092,0.0
-1.0749458323033023,1.4063229924904133,1.2879404318531957,1.1791274840538999,-0.1385005051871903,-0.5266994721734592,0.9771206562342061,-0.43314490740376993,-0.28088219403177056,0.8256821619130947,0.0779670256462941,-0.6739509874808564,-0.6064080357536831,0.6261251340627815,0.5856945836230951,-0.1838798581488872,-0.2595620857553664,-0.165100939206241,-0.31644237599472463,-0.5272220662234295,0.0
2.733843325338552,0.1702842620059579,-0.3040561126304836,-1.858672337741561,-0.1385005051871903,0.37649424930363845,-1.0234150650892695,-0.43314490740376993,-0.28088219403177056,-0.6066935301839692,-0.5444249204611912,-0.18794772657645267,-0.23732475990810808,-1.5977341092221227,-1.7278168673488146,-0.1838798581488872,-0.20113041805145987,-0.165100939206241,-0.31644237599472463,0.24004623034900419,1.0
1.5912065780459956,-0.4477351032362698,-1.896052657114163,-0.3397724268438305,-0.1385005051871903,1.4074242455762354,-1.0234150650892695,-0.43314490740376993,-0.28088219403177056,0.5869528798969175,1.3227509178612646,0.5819837551721028,-0.23732475990810808,1.7380547557052335,1.74245030910905,-0.1838798581488872,-0.20113041805145987,-0.165100939206241,-0.31644237599472463,0.8549675954874425,0.0
1.400767120163903,0.47929394462707176,-0.3040561126304836,-0.3397724268438305,-0.1385005051871903,0.4008624001877029,-1.0234150650892695,-0.43314490740376993,3.5602114382761125,0.4675882388888288,1.3227509178612646,-0.6534876922848815,-0.6064080357536831,1.7380547557052335,1.74245030910905,-0.1838798581488872,-0.2595620857553664,-0.165100939206241,-0.31644237599472463,-0.479808218761882,0.0
0.16291064393030022,-0.13872542061515594,-0.3040561126304836,-1.858672337741561,-0.1385005051871903,1.5414490754385897,0.9771206562342061,-0.43314490740376993,-0.28088219403177056,0.7063175209050061,1.011554944807522,0.30061344622744796,-0.23732475990810808,-0.4858044875796706,-0.5710611418628597,-0.1838798581488872,-0.20113041805145987,-0.165100939206241,-0.31644237599472463,0.671163232551807,1.0
